air_temp,brake_mean,compound,driver,drs_activations,fresh_tyre,gp_name,humidity,is_pit_lap,lap_number,lap_time,position,pressure,race_id,rpm_max,rpm_mean,season,sector_1_time,sector_2_time,sector_3_time,session_name,session_type,speed_max,speed_mean,stint,team,throttle_mean,track_status,track_temp,tyre_life,wind_dir,wind_speed
20.5,0.2306368330464716,MEDIUM,RAI,581,1.0,Bahrain Grand Prix,54.3,0.0,2.0,139.993,11.0,1014.8,,11952.0,8689.931153184165,2021,43.073,58.866,38.054,Race,Race,259.0,138.62306368330465,1.0,Alfa Romeo Racing,41.12564543889845,4.0,28.1,2.0,6.0,1.2
20.5,0.3311258278145695,MEDIUM,RAI,604,1.0,Bahrain Grand Prix,54.6,0.0,3.0,145.649,11.0,1014.8,,12574.0,8707.342715231787,2021,42.589,57.341,45.719,Race,Race,267.0,133.45529801324503,1.0,Alfa Romeo Racing,39.69039735099338,41.0,28.0,3.0,64.0,1.0
20.5,0.289760348583878,MEDIUM,RAI,459,1.0,Bahrain Grand Prix,54.7,0.0,4.0,116.558,11.0,1014.7,,12144.0,9441.313725490196,2021,32.784,43.725,40.049,Race,Race,299.0,163.0,1.0,Alfa Romeo Racing,48.68409586056645,126.0,27.9,4.0,13.0,0.9
20.5,0.2470023980815347,MEDIUM,RAI,176,1.0,Bahrain Grand Prix,54.7,0.0,5.0,100.574,11.0,1014.8,,12099.0,10077.25659472422,2021,34.134,42.278,24.162,Race,Race,302.0,192.9928057553957,1.0,Alfa Romeo Racing,63.67865707434053,671.0,27.9,5.0,35.0,0.6
20.5,0.2371134020618556,MEDIUM,RAI,122,1.0,Bahrain Grand Prix,54.0,0.0,6.0,97.831,11.0,1014.8,,12075.0,9919.899484536085,2021,30.965,42.694,24.172,Race,Race,321.0,198.8298969072165,1.0,Alfa Romeo Racing,61.21907216494845,1.0,28.0,6.0,11.0,1.2
20.5,0.2339901477832512,MEDIUM,RAI,121,1.0,Bahrain Grand Prix,54.0,0.0,7.0,98.014,11.0,1014.8,,12074.0,9821.391625615764,2021,31.075,42.653,24.286,Race,Race,320.0,197.93103448275863,1.0,Alfa Romeo Racing,60.51477832512315,1.0,27.9,7.0,11.0,0.8
20.5,0.2235872235872235,MEDIUM,RAI,123,1.0,Bahrain Grand Prix,54.7,0.0,8.0,98.015,11.0,1014.8,,12503.0,10022.675675675677,2021,30.937,42.804,24.274,Race,Race,321.0,197.82800982800984,1.0,Alfa Romeo Racing,61.16707616707617,1.0,27.8,8.0,10.0,0.9
20.6,0.2334152334152334,MEDIUM,RAI,121,1.0,Bahrain Grand Prix,55.4,0.0,9.0,97.993,11.0,1014.8,,12342.0,9859.216216216217,2021,31.17,42.704,24.119,Race,Race,319.0,197.8845208845209,1.0,Alfa Romeo Racing,60.26044226044226,1.0,27.8,9.0,18.0,0.9
20.5,0.2266009852216748,MEDIUM,RAI,120,1.0,Bahrain Grand Prix,55.5,0.0,10.0,97.622,11.0,1014.8,,12284.0,9831.066502463054,2021,30.951,42.602,24.069,Race,Race,321.0,198.5073891625616,1.0,Alfa Romeo Racing,62.25862068965517,1.0,27.6,10.0,6.0,0.6
20.5,0.2401960784313725,MEDIUM,RAI,125,1.0,Bahrain Grand Prix,55.1,0.0,11.0,98.086,11.0,1014.8,,12600.0,9992.625,2021,31.166,42.715,24.205,Race,Race,324.0,198.10049019607845,1.0,Alfa Romeo Racing,64.70588235294117,1.0,27.7,11.0,14.0,0.7
20.5,0.2241379310344827,MEDIUM,RAI,123,1.0,Bahrain Grand Prix,54.6,0.0,12.0,97.783,9.0,1014.9,,11848.0,9857.36945812808,2021,30.996,42.518,24.269,Race,Race,321.0,198.3054187192118,1.0,Alfa Romeo Racing,64.80295566502463,1.0,27.7,12.0,12.0,0.9
20.5,0.2192771084337349,MEDIUM,RAI,30,1.0,Bahrain Grand Prix,54.5,1.0,13.0,99.71,7.0,1014.9,,12358.0,10051.134939759037,2021,30.751,42.156,26.803,Race,Race,313.0,194.9614457831325,1.0,Alfa Romeo Racing,67.65060240963855,1.0,27.6,13.0,0.0,1.1
20.6,0.2049180327868852,HARD,RAI,0,1.0,Bahrain Grand Prix,54.1,1.0,14.0,117.033,14.0,1014.9,,12174.0,9408.465163934428,2021,51.087,42.119,23.827,Race,Race,283.0,166.4282786885246,2.0,Alfa Romeo Racing,65.3422131147541,1.0,27.6,1.0,4.0,1.1
20.5,0.2,HARD,RAI,0,1.0,Bahrain Grand Prix,55.2,0.0,15.0,96.336,13.0,1014.9,,12159.0,9951.445,2021,30.656,41.973,23.707,Race,Race,296.0,202.0825,2.0,Alfa Romeo Racing,64.7625,1.0,27.7,2.0,20.0,0.9
20.5,0.193069306930693,HARD,RAI,0,1.0,Bahrain Grand Prix,54.8,0.0,16.0,97.309,12.0,1014.9,,12357.0,9980.388613861383,2021,31.165,42.271,23.873,Race,Race,296.0,199.55940594059405,2.0,Alfa Romeo Racing,63.995049504950494,1.0,27.5,3.0,346.0,1.0
20.5,0.193069306930693,HARD,RAI,0,1.0,Bahrain Grand Prix,54.7,0.0,17.0,97.169,12.0,1014.9,,12289.0,10035.304455445545,2021,31.135,42.025,24.009,Race,Race,297.0,199.8118811881188,2.0,Alfa Romeo Racing,64.19059405940594,1.0,27.7,4.0,359.0,0.6
20.5,0.198019801980198,HARD,RAI,0,1.0,Bahrain Grand Prix,53.9,0.0,18.0,97.151,12.0,1014.9,,12682.0,10006.935643564357,2021,31.27,42.02,23.861,Race,Race,297.0,200.1608910891089,2.0,Alfa Romeo Racing,65.95297029702971,1.0,27.6,5.0,13.0,1.0
20.4,0.1910669975186104,HARD,RAI,0,1.0,Bahrain Grand Prix,54.3,0.0,19.0,97.121,12.0,1014.9,,12399.0,9887.48635235732,2021,31.091,42.212,23.818,Race,Race,299.0,199.6848635235732,2.0,Alfa Romeo Racing,64.22332506203475,1.0,27.0,6.0,1.0,0.8
20.5,0.2009925558312655,HARD,RAI,0,1.0,Bahrain Grand Prix,53.4,0.0,20.0,96.923,11.0,1014.9,,12174.0,10012.600496277915,2021,31.161,41.825,23.937,Race,Race,295.0,200.34739454094293,2.0,Alfa Romeo Racing,67.0,1.0,27.1,7.0,356.0,0.7
20.5,0.2315270935960591,HARD,RAI,64,1.0,Bahrain Grand Prix,52.7,0.0,21.0,97.665,12.0,1015.0,,12172.0,9894.5,2021,31.52,42.236,23.909,Race,Race,301.0,198.61576354679804,2.0,Alfa Romeo Racing,63.39408866995074,1.0,27.2,8.0,356.0,1.0
20.5,0.25,HARD,RAI,118,1.0,Bahrain Grand Prix,53.1,0.0,22.0,97.571,11.0,1014.9,,12496.0,9921.30693069307,2021,30.706,42.625,24.24,Race,Race,331.0,198.6658415841584,2.0,Alfa Romeo Racing,60.98762376237624,1.0,27.2,9.0,9.0,0.9
20.5,0.1975308641975308,HARD,RAI,28,1.0,Bahrain Grand Prix,53.7,0.0,23.0,96.985,10.0,1014.9,,12683.0,10076.28148148148,2021,30.792,42.189,24.004,Race,Race,329.0,200.34074074074076,2.0,Alfa Romeo Racing,66.01728395061728,1.0,27.4,10.0,7.0,0.6
20.5,0.2064676616915423,HARD,RAI,0,1.0,Bahrain Grand Prix,54.4,0.0,24.0,96.897,10.0,1015.0,,12350.0,10116.047263681592,2021,31.195,41.886,23.816,Race,Race,297.0,200.2388059701493,2.0,Alfa Romeo Racing,67.2363184079602,1.0,27.1,11.0,12.0,0.8
20.5,0.195,HARD,RAI,0,1.0,Bahrain Grand Prix,55.2,0.0,25.0,97.019,10.0,1014.9,,12542.0,10035.9625,2021,31.126,42.08,23.813,Race,Race,294.0,200.3725,2.0,Alfa Romeo Racing,65.8125,1.0,27.1,12.0,1.0,0.7
20.5,0.1915422885572139,HARD,RAI,0,1.0,Bahrain Grand Prix,56.0,0.0,26.0,96.852,10.0,1015.1,,12291.0,10152.442786069652,2021,31.169,41.921,23.762,Race,Race,297.0,200.6965174129353,2.0,Alfa Romeo Racing,66.95024875621891,1.0,26.9,13.0,24.0,1.0
20.5,0.1920199501246882,HARD,RAI,0,1.0,Bahrain Grand Prix,56.0,0.0,27.0,96.495,10.0,1015.0,,12400.0,10119.284289276808,2021,31.138,41.579,23.778,Race,Race,295.0,201.21695760598504,2.0,Alfa Romeo Racing,67.26932668329177,1.0,27.0,14.0,18.0,0.7
20.5,0.200501253132832,HARD,RAI,0,1.0,Bahrain Grand Prix,56.0,0.0,28.0,96.531,10.0,1015.1,,12412.0,10014.310776942357,2021,30.988,41.811,23.732,Race,Race,297.0,201.3859649122807,2.0,Alfa Romeo Racing,67.51378446115288,1.0,27.0,15.0,3.0,0.8
20.5,0.2087378640776699,HARD,RAI,0,1.0,Bahrain Grand Prix,55.7,1.0,29.0,99.035,9.0,1015.0,,12406.0,10040.871359223302,2021,31.02,41.636,26.379,Race,Race,296.0,196.38349514563103,2.0,Alfa Romeo Racing,66.8883495145631,1.0,26.9,16.0,6.0,0.5
20.5,0.2091097308488612,MEDIUM,RAI,0,1.0,Bahrain Grand Prix,55.5,1.0,30.0,116.634,14.0,1015.0,,12300.0,9359.6066252588,2021,51.035,42.023,23.576,Race,Race,287.0,166.65631469979297,3.0,Alfa Romeo Racing,64.55900621118012,1.0,26.9,1.0,12.0,0.6
20.5,0.1975,MEDIUM,RAI,0,1.0,Bahrain Grand Prix,54.9,0.0,31.0,96.452,13.0,1015.1,,12068.0,9795.32,2021,30.937,41.882,23.633,Race,Race,296.0,201.7875,3.0,Alfa Romeo Racing,62.145,1.0,27.0,2.0,14.0,0.8
20.5,0.1965174129353233,MEDIUM,RAI,0,1.0,Bahrain Grand Prix,54.8,0.0,32.0,96.941,12.0,1015.1,,12266.0,9768.50248756219,2021,31.087,42.172,23.682,Race,Race,295.0,200.38308457711443,3.0,Alfa Romeo Racing,62.74626865671642,1.0,26.8,3.0,194.0,0.8
20.5,0.2044887780548628,MEDIUM,RAI,0,1.0,Bahrain Grand Prix,54.2,0.0,33.0,96.786,12.0,1015.1,,12270.0,9906.930174563591,2021,31.337,41.836,23.613,Race,Race,295.0,200.9725685785536,3.0,Alfa Romeo Racing,63.403990024937656,1.0,27.0,4.0,4.0,0.5
20.5,0.2105263157894736,MEDIUM,RAI,0,1.0,Bahrain Grand Prix,54.3,0.0,34.0,96.014,11.0,1015.1,,12517.0,9944.646616541351,2021,30.826,41.584,23.604,Race,Race,297.0,202.4260651629073,3.0,Alfa Romeo Racing,63.526315789473685,1.0,26.8,5.0,9.0,1.0
20.5,0.2238805970149253,MEDIUM,RAI,26,1.0,Bahrain Grand Prix,54.7,0.0,35.0,96.791,11.0,1015.1,,12201.0,9973.02487562189,2021,31.167,41.879,23.745,Race,Race,298.0,200.56467661691545,3.0,Alfa Romeo Racing,64.55472636815921,1.0,26.7,6.0,10.0,0.8
20.6,0.2030075187969924,MEDIUM,RAI,65,1.0,Bahrain Grand Prix,55.1,0.0,36.0,96.11,10.0,1015.1,,12516.0,10017.3984962406,2021,31.049,41.43,23.631,Race,Race,325.0,202.05263157894737,3.0,Alfa Romeo Racing,66.0701754385965,1.0,26.6,7.0,13.0,0.9
20.5,0.1929824561403508,MEDIUM,RAI,0,1.0,Bahrain Grand Prix,55.2,0.0,37.0,95.842,10.0,1015.1,,12194.0,10031.714285714286,2021,30.909,41.394,23.539,Race,Race,294.0,202.5689223057644,3.0,Alfa Romeo Racing,66.59649122807018,1.0,26.5,8.0,17.0,0.9
20.5,0.2394014962593516,MEDIUM,RAI,31,1.0,Bahrain Grand Prix,55.5,0.0,38.0,96.645,11.0,1015.1,,12681.0,9861.571072319202,2021,31.283,41.702,23.66,Race,Race,307.0,200.6059850374065,3.0,Alfa Romeo Racing,64.38902743142144,1.0,26.6,9.0,5.0,0.8
20.5,0.2069825436408977,MEDIUM,RAI,0,1.0,Bahrain Grand Prix,54.8,0.0,39.0,96.572,11.0,1015.0,,12297.0,9966.154613466337,2021,31.01,41.628,23.934,Race,Race,290.0,201.072319201995,3.0,Alfa Romeo Racing,64.83291770573567,1.0,26.6,10.0,7.0,1.0
20.5,0.2039800995024875,MEDIUM,RAI,0,1.0,Bahrain Grand Prix,55.2,0.0,40.0,96.888,11.0,1015.0,,12279.0,9736.253731343284,2021,31.171,41.973,23.744,Race,Race,297.0,200.53233830845767,3.0,Alfa Romeo Racing,62.59452736318408,1.0,26.3,11.0,351.0,1.0
20.4,0.1940298507462686,MEDIUM,RAI,0,1.0,Bahrain Grand Prix,55.1,0.0,41.0,96.564,11.0,1015.0,,12493.0,9930.557213930348,2021,30.937,41.954,23.673,Race,Race,296.0,201.43532338308455,3.0,Alfa Romeo Racing,64.78358208955224,1.0,26.3,12.0,12.0,1.0
20.5,0.1979949874686716,MEDIUM,RAI,0,1.0,Bahrain Grand Prix,54.5,0.0,42.0,96.38,11.0,1015.0,,12388.0,9912.355889724313,2021,30.949,41.853,23.578,Race,Race,295.0,201.4110275689223,3.0,Alfa Romeo Racing,64.36340852130326,1.0,26.5,13.0,15.0,0.9
20.5,0.1959798994974874,MEDIUM,RAI,0,1.0,Bahrain Grand Prix,53.9,0.0,43.0,95.815,11.0,1015.0,,12260.0,9889.552763819096,2021,30.947,41.51,23.358,Race,Race,294.0,202.5929648241206,3.0,Alfa Romeo Racing,65.74371859296483,1.0,26.5,14.0,12.0,1.3
20.5,0.1979949874686716,MEDIUM,RAI,0,1.0,Bahrain Grand Prix,54.2,0.0,44.0,96.321,11.0,1015.1,,12414.0,9913.31328320802,2021,30.93,41.809,23.582,Race,Race,296.0,201.45363408521305,3.0,Alfa Romeo Racing,66.265664160401,12.0,26.2,15.0,359.0,0.8
20.5,0.1919191919191919,MEDIUM,RAI,0,1.0,Bahrain Grand Prix,53.9,0.0,45.0,95.192,11.0,1014.9,,12380.0,10028.419191919193,2021,30.616,41.219,23.357,Race,Race,294.0,204.29040404040404,3.0,Alfa Romeo Racing,66.24747474747475,1.0,26.5,16.0,352.0,0.8
20.5,0.2010050251256281,MEDIUM,RAI,0,1.0,Bahrain Grand Prix,53.9,0.0,46.0,96.071,11.0,1015.1,,12369.0,9875.87688442211,2021,31.049,41.391,23.631,Race,Race,297.0,202.6155778894472,3.0,Alfa Romeo Racing,66.3894472361809,1.0,26.5,17.0,0.0,0.6
20.5,0.1909547738693467,MEDIUM,RAI,0,1.0,Bahrain Grand Prix,53.8,0.0,47.0,95.577,11.0,1015.1,,12286.0,9914.690954773869,2021,30.873,41.275,23.429,Race,Race,296.0,203.91206030150755,3.0,Alfa Romeo Racing,67.2964824120603,1.0,26.3,18.0,358.0,0.8
20.5,0.1949367088607595,MEDIUM,RAI,0,1.0,Bahrain Grand Prix,53.9,0.0,48.0,95.368,11.0,1015.1,,12364.0,10116.101265822785,2021,30.808,40.985,23.575,Race,Race,294.0,203.7518987341772,3.0,Alfa Romeo Racing,68.41772151898734,1.0,26.3,19.0,11.0,0.8
20.5,0.1928934010152284,MEDIUM,RAI,0,1.0,Bahrain Grand Prix,54.3,0.0,49.0,95.562,11.0,1015.1,,12351.0,10083.705583756346,2021,30.755,41.189,23.618,Race,Race,295.0,203.42131979695432,3.0,Alfa Romeo Racing,68.49746192893402,1.0,26.4,20.0,17.0,0.8
20.5,0.1928934010152284,MEDIUM,RAI,0,1.0,Bahrain Grand Prix,54.4,0.0,50.0,95.338,11.0,1015.1,,12467.0,10055.24111675127,2021,30.848,40.982,23.508,Race,Race,295.0,203.505076142132,3.0,Alfa Romeo Racing,68.69289340101523,1.0,26.3,21.0,8.0,1.1
20.5,0.1964735516372796,MEDIUM,RAI,0,1.0,Bahrain Grand Prix,54.7,0.0,51.0,95.686,11.0,1015.1,,12181.0,10034.869017632242,2021,30.962,41.145,23.579,Race,Race,296.0,203.1183879093199,3.0,Alfa Romeo Racing,68.17884130982368,1.0,26.3,22.0,5.0,0.9
20.5,0.1818181818181818,MEDIUM,RAI,0,1.0,Bahrain Grand Prix,55.1,0.0,52.0,95.654,11.0,1015.1,,12390.0,10018.593434343436,2021,30.882,41.261,23.511,Race,Race,297.0,202.5378787878788,3.0,Alfa Romeo Racing,67.82828282828282,1.0,26.1,23.0,7.0,0.7
20.5,0.185929648241206,MEDIUM,RAI,0,1.0,Bahrain Grand Prix,54.9,0.0,53.0,95.905,11.0,1015.1,,12482.0,10028.125628140704,2021,30.98,41.379,23.546,Race,Race,297.0,202.9497487437186,3.0,Alfa Romeo Racing,68.03517587939699,1.0,26.3,24.0,31.0,0.6
20.5,0.1893939393939394,MEDIUM,RAI,0,1.0,Bahrain Grand Prix,54.9,0.0,54.0,95.414,11.0,1015.1,,12352.0,10025.300505050503,2021,30.853,41.056,23.505,Race,Race,295.0,203.91919191919192,3.0,Alfa Romeo Racing,68.44949494949495,1.0,26.1,25.0,14.0,0.8
20.5,0.1959798994974874,MEDIUM,RAI,0,1.0,Bahrain Grand Prix,54.2,0.0,55.0,95.987,11.0,1015.2,,12366.0,10017.36432160804,2021,30.968,41.202,23.817,Race,Race,297.0,202.5854271356784,3.0,Alfa Romeo Racing,67.98994974874371,1.0,26.0,26.0,1.0,0.6
20.6,0.2030075187969924,MEDIUM,RAI,0,1.0,Bahrain Grand Prix,53.6,0.0,56.0,95.96,11.0,1015.2,,12485.0,10012.27819548872,2021,30.939,41.251,23.77,Race,Race,297.0,202.33834586466165,3.0,Alfa Romeo Racing,67.78947368421052,1.0,26.1,27.0,5.0,0.7
20.5,0.2560975609756097,MEDIUM,GIO,574,1.0,Bahrain Grand Prix,53.5,0.0,1.0,138.362,13.0,1014.8,,12446.0,9190.08362369338,2021,,63.183,39.682,Race,Race,289.0,136.0383275261324,1.0,Alfa Romeo Racing,39.0609756097561,124.0,28.1,1.0,9.0,1.0
20.5,0.2547660311958405,MEDIUM,GIO,577,1.0,Bahrain Grand Prix,54.3,0.0,2.0,138.879,12.0,1014.8,,12218.0,9265.013864818024,2021,42.516,59.056,37.307,Race,Race,267.0,140.06759098786827,1.0,Alfa Romeo Racing,40.915077989601386,4.0,28.1,2.0,6.0,1.2
20.5,0.2728785357737104,MEDIUM,GIO,601,1.0,Bahrain Grand Prix,54.6,0.0,3.0,145.126,12.0,1014.8,,12370.0,9116.55074875208,2021,43.473,57.383,44.27,Race,Race,262.0,134.03660565723794,1.0,Alfa Romeo Racing,38.92013311148087,41.0,28.0,3.0,64.0,1.0
20.5,0.2700892857142857,MEDIUM,GIO,448,1.0,Bahrain Grand Prix,54.7,0.0,4.0,113.761,10.0,1014.7,,12527.0,9635.832589285714,2021,32.1,43.696,37.965,Race,Race,308.0,167.203125,1.0,Alfa Romeo Racing,47.15625,126.0,27.9,4.0,13.0,0.9
20.5,0.2056737588652482,MEDIUM,GIO,127,1.0,Bahrain Grand Prix,54.7,0.0,5.0,102.15,10.0,1014.8,,11951.0,10172.477541371158,2021,35.709,42.456,23.985,Race,Race,292.0,190.0520094562648,1.0,Alfa Romeo Racing,60.57446808510638,671.0,27.9,5.0,35.0,0.6
20.5,0.2061855670103092,MEDIUM,GIO,0,1.0,Bahrain Grand Prix,54.0,0.0,6.0,97.852,10.0,1014.8,,12237.0,10216.953608247422,2021,31.226,42.592,24.034,Race,Race,303.0,198.77835051546396,1.0,Alfa Romeo Racing,64.61855670103093,1.0,28.0,6.0,11.0,1.2
20.5,0.1896551724137931,MEDIUM,GIO,0,1.0,Bahrain Grand Prix,54.0,0.0,7.0,97.993,10.0,1014.8,,12520.0,10217.421182266007,2021,31.201,42.885,23.907,Race,Race,302.0,198.39655172413796,1.0,Alfa Romeo Racing,64.61822660098522,1.0,27.9,7.0,11.0,0.8
20.5,0.2014742014742014,MEDIUM,GIO,0,1.0,Bahrain Grand Prix,54.7,0.0,8.0,97.972,10.0,1014.8,,12422.0,10266.280098280098,2021,31.361,42.611,24.0,Race,Race,303.0,198.34152334152333,1.0,Alfa Romeo Racing,65.36117936117937,1.0,27.8,8.0,10.0,0.9
20.6,0.2014742014742014,MEDIUM,GIO,0,1.0,Bahrain Grand Prix,55.4,0.0,9.0,98.008,10.0,1014.8,,12615.0,10238.32923832924,2021,31.314,42.706,23.988,Race,Race,301.0,198.16461916461915,1.0,Alfa Romeo Racing,65.67321867321867,1.0,27.8,9.0,18.0,0.9
20.5,0.2063882063882063,MEDIUM,GIO,0,1.0,Bahrain Grand Prix,55.5,0.0,10.0,97.846,10.0,1014.8,,12117.0,10220.110565110564,2021,31.177,42.689,23.98,Race,Race,302.0,198.4029484029484,1.0,Alfa Romeo Racing,65.76412776412776,1.0,27.6,10.0,6.0,0.6
20.5,0.2014742014742014,MEDIUM,GIO,0,1.0,Bahrain Grand Prix,55.1,0.0,11.0,97.765,10.0,1014.8,,12275.0,10172.457002457002,2021,31.176,42.597,23.992,Race,Race,306.0,198.57493857493856,1.0,Alfa Romeo Racing,65.99017199017199,1.0,27.7,11.0,14.0,0.7
20.5,0.2291169451073985,MEDIUM,GIO,0,1.0,Bahrain Grand Prix,54.6,1.0,12.0,100.892,11.0,1014.9,,12348.0,10026.94988066826,2021,31.343,42.449,27.1,Race,Race,300.0,192.18615751789977,1.0,Alfa Romeo Racing,62.73031026252984,1.0,27.7,12.0,12.0,0.9
20.5,0.210727969348659,HARD,GIO,0,1.0,Bahrain Grand Prix,54.5,1.0,13.0,125.351,18.0,1014.9,,12198.0,9399.77969348659,2021,59.554,42.018,23.779,Race,Race,290.0,155.39846743295018,2.0,Alfa Romeo Racing,59.49233716475096,1.0,27.5,1.0,11.0,0.8
20.6,0.1995073891625615,HARD,GIO,0,1.0,Bahrain Grand Prix,54.1,0.0,14.0,97.462,16.0,1014.9,,11936.0,10160.58866995074,2021,31.026,42.502,23.934,Race,Race,297.0,199.5812807881773,2.0,Alfa Romeo Racing,63.76600985221675,1.0,27.6,2.0,4.0,1.1
20.5,0.1990049751243781,HARD,GIO,0,1.0,Bahrain Grand Prix,55.2,0.0,15.0,96.79,15.0,1014.9,,11996.0,10164.564676616916,2021,31.175,41.951,23.664,Race,Race,299.0,200.452736318408,2.0,Alfa Romeo Racing,65.21890547263682,1.0,27.7,3.0,20.0,0.9
20.5,0.2246913580246913,HARD,GIO,69,1.0,Bahrain Grand Prix,54.8,0.0,16.0,97.458,15.0,1014.9,,12246.0,10105.955555555556,2021,30.748,42.88,23.83,Race,Race,303.0,199.46666666666667,2.0,Alfa Romeo Racing,62.88641975308642,1.0,27.5,4.0,346.0,1.0
20.5,0.1935483870967742,HARD,GIO,0,1.0,Bahrain Grand Prix,54.7,0.0,17.0,97.201,15.0,1014.9,,12237.0,10165.114143920597,2021,31.109,42.393,23.699,Race,Race,301.0,199.7295285359801,2.0,Alfa Romeo Racing,65.0198511166253,1.0,27.7,5.0,359.0,0.6
20.5,0.2024691358024691,HARD,GIO,0,1.0,Bahrain Grand Prix,53.9,0.0,18.0,97.139,15.0,1014.9,,12056.0,10139.167901234568,2021,31.148,42.281,23.71,Race,Race,300.0,199.9456790123457,2.0,Alfa Romeo Racing,65.06666666666666,1.0,27.6,6.0,13.0,1.0
20.4,0.1985111662531017,HARD,GIO,0,1.0,Bahrain Grand Prix,53.7,0.0,19.0,97.005,15.0,1014.9,,12088.0,10147.441687344914,2021,30.954,42.357,23.694,Race,Race,301.0,200.1712158808933,2.0,Alfa Romeo Racing,64.848635235732,1.0,27.1,7.0,356.0,0.6
20.5,0.2009925558312655,HARD,GIO,0,1.0,Bahrain Grand Prix,53.4,0.0,20.0,97.279,15.0,1014.9,,12088.0,10151.923076923076,2021,31.171,42.407,23.701,Race,Race,298.0,199.9330024813896,2.0,Alfa Romeo Racing,64.66749379652606,1.0,27.1,8.0,356.0,0.7
20.5,0.1921182266009852,HARD,GIO,0,1.0,Bahrain Grand Prix,52.7,0.0,21.0,97.387,15.0,1015.0,,12295.0,10187.56157635468,2021,31.183,42.437,23.767,Race,Race,301.0,199.54433497536945,2.0,Alfa Romeo Racing,64.23645320197045,1.0,27.2,9.0,356.0,1.0
20.5,0.198019801980198,HARD,GIO,0,1.0,Bahrain Grand Prix,53.1,0.0,22.0,97.442,15.0,1014.9,,12108.0,10161.720297029702,2021,31.125,42.513,23.804,Race,Race,302.0,199.40346534653463,2.0,Alfa Romeo Racing,63.63861386138614,1.0,27.2,10.0,9.0,0.9
20.5,0.1985111662531017,HARD,GIO,0,1.0,Bahrain Grand Prix,53.7,0.0,23.0,96.936,15.0,1014.9,,12168.0,10189.563275434242,2021,31.084,42.11,23.742,Race,Race,300.0,200.3052109181141,2.0,Alfa Romeo Racing,64.37717121588089,1.0,27.4,11.0,7.0,0.6
20.5,0.2029702970297029,HARD,GIO,0,1.0,Bahrain Grand Prix,54.4,0.0,24.0,97.236,15.0,1015.0,,12199.0,10152.653465346537,2021,31.143,42.364,23.729,Race,Race,304.0,199.88366336633663,2.0,Alfa Romeo Racing,64.82178217821782,1.0,27.1,12.0,12.0,0.8
20.5,0.205,HARD,GIO,0,1.0,Bahrain Grand Prix,55.2,0.0,25.0,96.899,14.0,1014.9,,12196.0,10207.3,2021,31.102,42.173,23.624,Race,Race,302.0,200.225,2.0,Alfa Romeo Racing,64.835,1.0,27.1,13.0,1.0,0.7
20.5,0.2039800995024875,HARD,GIO,0,1.0,Bahrain Grand Prix,56.0,0.0,26.0,96.918,14.0,1015.1,,12355.0,10207.562189054726,2021,30.921,42.233,23.764,Race,Race,303.0,200.6044776119403,2.0,Alfa Romeo Racing,64.1044776119403,1.0,26.9,14.0,24.0,1.0
20.5,0.1955445544554455,HARD,GIO,0,1.0,Bahrain Grand Prix,56.0,0.0,27.0,97.21,14.0,1015.0,,12329.0,10149.321782178218,2021,31.114,42.223,23.873,Race,Race,303.0,200.05445544554456,2.0,Alfa Romeo Racing,64.63861386138613,1.0,27.0,15.0,6.0,0.9
20.5,0.1970074812967581,HARD,GIO,0,1.0,Bahrain Grand Prix,56.0,0.0,28.0,96.94,14.0,1015.1,,12318.0,10202.491271820449,2021,31.006,42.209,23.725,Race,Race,303.0,200.25935162094763,2.0,Alfa Romeo Racing,64.91770573566085,1.0,27.0,16.0,3.0,0.8
20.5,0.2034739454094292,HARD,GIO,0,1.0,Bahrain Grand Prix,55.7,0.0,29.0,96.987,13.0,1015.0,,12112.0,10152.178660049629,2021,31.0,42.244,23.743,Race,Race,301.0,200.1861042183623,2.0,Alfa Romeo Racing,64.88089330024813,1.0,26.9,17.0,6.0,0.5
20.5,0.220873786407767,HARD,GIO,0,1.0,Bahrain Grand Prix,55.5,1.0,30.0,99.49,11.0,1015.0,,12456.0,10148.808252427183,2021,30.964,42.096,26.43,Race,Race,302.0,195.47815533980585,2.0,Alfa Romeo Racing,61.45145631067961,1.0,26.9,18.0,12.0,0.6
20.5,0.2116182572614107,MEDIUM,GIO,26,1.0,Bahrain Grand Prix,54.9,1.0,31.0,116.373,17.0,1015.1,,12350.0,9516.141078838176,2021,51.401,41.491,23.481,Race,Race,301.0,167.0186721991701,3.0,Alfa Romeo Racing,61.84232365145228,1.0,27.0,1.0,14.0,0.8
20.5,0.1949367088607595,MEDIUM,GIO,92,1.0,Bahrain Grand Prix,54.8,0.0,32.0,95.122,14.0,1015.1,,12318.0,10275.977215189874,2021,30.002,41.403,23.717,Race,Race,320.0,204.09113924050632,3.0,Alfa Romeo Racing,66.61012658227848,1.0,26.8,2.0,194.0,0.8
20.5,0.2114427860696517,MEDIUM,GIO,62,1.0,Bahrain Grand Prix,54.0,0.0,33.0,96.937,15.0,1015.1,,12101.0,10121.425373134329,2021,31.101,42.211,23.625,Race,Race,313.0,200.15671641791045,3.0,Alfa Romeo Racing,63.66666666666666,1.0,27.0,3.0,351.0,0.9
