season,race_id,driver,team,lap_number,lap_time,sector_1_time,sector_2_time,sector_3_time,stint,compound,tyre_life,track_temp,air_temp,wind_speed,wind_dir,speed_mean,throttle_mean,brake_mean,rpm_mean,drs_activations
2019,2019_BHR,GAS,Red Bull Racing,47.0,95.671,30.175,41.944,23.552,3.0,MEDIUM,8.0,27.7,26.2,2.6,39,201.88833746898263,66.49875930521092,0.17866004962779156,10314.995037220844,0
2019,2019_BHR,GAS,Red Bull Racing,48.0,96.211,30.428,42.09,23.693,3.0,MEDIUM,9.0,27.6,26.2,3.3,33,200.63300492610838,66.44581280788178,0.1921182266009852,10272.312807881774,0
2019,2019_BHR,GAS,Red Bull Racing,49.0,96.248,30.589,42.097,23.562,3.0,MEDIUM,10.0,27.5,26.1,2.9,58,200.80295566502463,66.42118226600985,0.17980295566502463,10340.857142857143,0
2019,2019_BHR,GAS,Red Bull Racing,50.0,96.062,30.384,41.99,23.688,3.0,MEDIUM,11.0,27.5,26.1,2.9,60,201.12623762376236,66.38118811881188,0.1905940594059406,10368.034653465347,0
2019,2019_BHR,GAS,Red Bull Racing,51.0,96.708,30.543,42.357,23.808,3.0,MEDIUM,12.0,27.5,26.1,2.9,57,199.75921375921376,65.38329238329239,0.19164619164619165,10206.159705159705,101
2019,2019_BHR,GAS,Red Bull Racing,52.0,95.755,30.25,42.179,23.326,3.0,MEDIUM,13.0,27.5,26.1,2.5,44,201.41831683168317,66.78960396039604,0.19306930693069307,10400.89108910891,26
2019,2019_BHR,GAS,Red Bull Racing,53.0,95.865,30.162,42.065,23.638,3.0,MEDIUM,14.0,27.6,26.1,2.6,52,201.72524752475246,66.65346534653466,0.1905940594059406,10330.10891089109,29
2019,2019_BHR,GAS,Red Bull Racing,54.0,96.47,30.905,42.127,23.438,3.0,MEDIUM,15.0,27.6,26.1,2.7,40,200.3118811881188,65.14108910891089,0.20297029702970298,10379.95297029703,43
2019,2019_BHR,GAS,Red Bull Racing,55.0,138.606,47.1,58.126,33.38,3.0,MEDIUM,16.0,27.5,26.1,3.4,25,139.26962457337885,25.305460750853243,0.19283276450511946,9076.269624573379,586
2019,2019_BHR,GAS,Red Bull Racing,56.0,131.907,42.167,56.152,33.588,3.0,MEDIUM,17.0,27.6,26.1,3.4,24,146.67625899280574,31.203237410071942,0.15827338129496402,9520.557553956834,556
2019,2019_BHR,GAS,Red Bull Racing,57.0,120.45,40.679,53.798,25.973,3.0,MEDIUM,18.0,27.4,26.1,2.5,19,160.73031496062993,41.36614173228347,0.17716535433070865,9448.42125984252,508
2019,2019_BHR,PER,Racing Point,1.0,104.18,,44.609,24.313,1.0,SOFT,1.0,29.2,26.1,2.8,45,181.10204081632654,57.909297052154194,0.26077097505668934,10527.687074829932,441
2019,2019_BHR,PER,Racing Point,2.0,98.832,31.067,43.439,24.326,1.0,SOFT,2.0,29.3,26.1,2.3,22,195.15827338129498,63.23021582733813,0.23261390887290168,10631.247002398082,416
2019,2019_BHR,PER,Racing Point,3.0,98.951,31.146,43.316,24.489,1.0,SOFT,3.0,29.3,26.2,1.6,11,194.83855421686746,61.840963855421684,0.236144578313253,10519.963855421687,100
2019,2019_BHR,PER,Racing Point,4.0,100.747,31.023,45.101,24.623,1.0,SOFT,4.0,29.3,26.2,1.9,10,192.018779342723,61.62676056338028,0.22769953051643194,10624.971830985916,96
2019,2019_BHR,PER,Racing Point,5.0,98.503,30.926,43.128,24.449,1.0,SOFT,5.0,29.2,26.2,3.1,41,195.97578692493946,63.261501210653755,0.23002421307506055,10456.254237288136,126
2019,2019_BHR,PER,Racing Point,6.0,99.449,30.82,43.878,24.751,1.0,SOFT,6.0,29.3,26.2,3.4,59,193.98090692124106,61.09307875894988,0.23627684964200477,10463.040572792363,128
2019,2019_BHR,PER,Racing Point,7.0,98.311,30.482,43.453,24.376,1.0,SOFT,7.0,29.2,26.2,2.3,3,196.85507246376812,63.25845410628019,0.2222222222222222,10336.021739130434,104
2019,2019_BHR,PER,Racing Point,8.0,101.397,30.96,43.38,27.057,1.0,SOFT,8.0,29.1,26.2,2.9,40,190.05620608899298,60.37470725995316,0.24355971896955503,10244.302107728337,0
2019,2019_BHR,PER,Racing Point,9.0,118.412,53.245,41.383,23.784,2.0,MEDIUM,1.0,29.1,26.2,2.9,49,163.67670682730923,67.03815261044177,0.22289156626506024,9998.650602409638,0
2019,2019_BHR,PER,Racing Point,10.0,96.666,30.588,42.242,23.836,2.0,MEDIUM,2.0,28.9,26.1,3.1,53,199.9950980392157,66.30147058823529,0.2181372549019608,10518.69362745098,0
2019,2019_BHR,PER,Racing Point,11.0,97.326,30.703,42.462,24.161,2.0,MEDIUM,3.0,28.8,26.1,1.9,22,198.2560975609756,65.79512195121951,0.22195121951219512,10481.785365853659,62
2019,2019_BHR,PER,Racing Point,12.0,97.414,30.425,42.741,24.248,2.0,MEDIUM,4.0,28.8,26.1,1.7,33,198.34063260340633,65.76885644768856,0.20194647201946472,10528.413625304136,30
2019,2019_BHR,PER,Racing Point,13.0,97.278,30.785,42.398,24.095,2.0,MEDIUM,5.0,28.8,26.1,2.5,4,198.1200980392157,66.52941176470588,0.2034313725490196,10485.745098039215,0
2019,2019_BHR,PER,Racing Point,14.0,98.381,31.271,42.932,24.178,2.0,MEDIUM,6.0,28.9,26.1,1.6,352,195.9421686746988,64.0433734939759,0.21927710843373494,10489.575903614457,76
2019,2019_BHR,PER,Racing Point,15.0,97.92,30.871,42.908,24.141,2.0,MEDIUM,7.0,28.8,26.1,2.1,26,196.91504854368932,65.78883495145631,0.20631067961165048,10369.662621359223,0
2019,2019_BHR,PER,Racing Point,16.0,98.064,31.042,42.975,24.047,2.0,MEDIUM,8.0,28.8,26.1,2.1,47,196.9683698296837,65.69586374695864,0.19464720194647203,10382.148418491484,0
2019,2019_BHR,PER,Racing Point,17.0,97.755,30.966,42.72,24.069,2.0,MEDIUM,9.0,28.7,26.1,2.4,34,197.64164648910412,65.36077481840194,0.20823244552058112,10430.854721549636,0
2019,2019_BHR,PER,Racing Point,18.0,98.152,30.978,43.076,24.098,2.0,MEDIUM,10.0,28.7,26.1,2.1,27,196.876213592233,64.9247572815534,0.20145631067961164,10262.167475728156,0
2019,2019_BHR,PER,Racing Point,19.0,98.369,30.87,43.271,24.228,2.0,MEDIUM,11.0,28.8,26.1,2.2,85,196.39036144578313,65.05060240963856,0.19759036144578312,10268.002409638555,0
2019,2019_BHR,PER,Racing Point,20.0,98.499,30.908,43.382,24.209,2.0,MEDIUM,12.0,29.0,26.2,2.5,345,196.36385542168674,64.8698795180723,0.20963855421686747,10330.607228915662,0
2019,2019_BHR,PER,Racing Point,21.0,98.247,31.054,43.025,24.168,2.0,MEDIUM,13.0,28.8,26.3,2.2,30,196.57971014492753,64.65217391304348,0.1956521739130435,10331.978260869566,0
2019,2019_BHR,PER,Racing Point,22.0,99.909,31.144,44.443,24.322,2.0,MEDIUM,14.0,28.8,26.3,2.2,50,193.20190023752969,62.60095011876484,0.23040380047505937,10282.484560570072,32
2019,2019_BHR,PER,Racing Point,23.0,99.261,31.408,43.714,24.139,2.0,MEDIUM,15.0,28.9,26.4,2.1,59,194.81534772182255,63.51798561151079,0.2038369304556355,10331.884892086331,0
2019,2019_BHR,PER,Racing Point,24.0,98.662,31.153,43.306,24.203,2.0,MEDIUM,16.0,28.9,26.5,1.9,12,195.9832134292566,64.14868105515588,0.2038369304556355,10205.496402877698,0
2019,2019_BHR,PER,Racing Point,25.0,99.225,31.308,43.537,24.38,2.0,MEDIUM,17.0,28.9,26.5,2.2,37,194.4377990430622,63.380382775119614,0.215311004784689,10238.38995215311,0
2019,2019_BHR,PER,Racing Point,26.0,98.927,31.069,43.539,24.319,2.0,MEDIUM,18.0,28.8,26.5,2.1,39,195.48798076923077,63.44230769230769,0.2091346153846154,10120.09375,0
2019,2019_BHR,PER,Racing Point,27.0,99.39,31.3,43.693,24.397,2.0,MEDIUM,19.0,28.8,26.5,2.4,30,194.49164677804296,63.67541766109785,0.21241050119331742,10258.238663484486,0
2019,2019_BHR,PER,Racing Point,28.0,99.629,31.212,44.051,24.366,2.0,MEDIUM,20.0,28.8,26.5,3.2,40,194.14319809069212,62.866348448687354,0.2100238663484487,9985.71121718377,0
2019,2019_BHR,PER,Racing Point,29.0,99.177,31.169,43.591,24.417,2.0,MEDIUM,21.0,28.8,26.6,3.0,27,195.06443914081146,62.56085918854415,0.21479713603818615,10204.00477326969,0
2019,2019_BHR,PER,Racing Point,30.0,99.347,31.163,43.834,24.35,2.0,MEDIUM,22.0,28.6,26.6,2.5,41,195.22302158273382,63.671462829736214,0.2014388489208633,10243.717026378898,0
2019,2019_BHR,PER,Racing Point,31.0,99.292,31.065,43.916,24.311,2.0,MEDIUM,23.0,28.6,26.6,2.5,50,194.7470167064439,63.37708830548926,0.21241050119331742,10109.599045346062,0
2019,2019_BHR,PER,Racing Point,32.0,99.799,31.105,43.979,24.715,2.0,MEDIUM,24.0,28.5,26.6,3.1,36,193.5095238095238,62.76428571428571,0.20952380952380953,9954.180952380952,0
2019,2019_BHR,PER,Racing Point,33.0,103.857,31.864,44.401,27.592,2.0,MEDIUM,25.0,28.4,26.6,2.6,38,185.88073394495413,59.325688073394495,0.25229357798165136,9867.252293577982,38
2019,2019_BHR,PER,Racing Point,34.0,120.338,53.938,42.641,23.759,3.0,MEDIUM,1.0,28.4,26.6,2.6,54,161.74603174603175,61.242063492063494,0.24404761904761904,9618.599206349207,0
2019,2019_BHR,PER,Racing Point,35.0,96.856,30.854,42.326,23.676,3.0,MEDIUM,2.0,28.3,26.5,2.3,50,199.94621026894865,65.41809290953545,0.20293398533007334,10166.026894865525,0
2019,2019_BHR,PER,Racing Point,36.0,96.722,30.615,42.376,23.731,3.0,MEDIUM,3.0,28.3,26.5,2.0,65,199.92364532019704,65.58374384236453,0.21182266009852216,10148.172413793103,0
2019,2019_BHR,PER,Racing Point,37.0,97.248,30.83,42.648,23.77,3.0,MEDIUM,4.0,28.2,26.5,3.0,55,198.8560975609756,64.01463414634146,0.20243902439024392,10200.90243902439,0
2019,2019_BHR,PER,Racing Point,38.0,97.252,30.841,42.614,23.797,3.0,MEDIUM,5.0,28.1,26.5,2.3,28,198.50975609756097,64.30975609756098,0.2048780487804878,10043.6,0
2019,2019_BHR,PER,Racing Point,39.0,96.712,30.812,42.24,23.66,3.0,MEDIUM,6.0,28.0,26.4,2.4,45,199.72794117647058,64.83823529411765,0.20098039215686275,10181.634803921568,0
