season,gp_name,session_name,session_type,driver,team,lap_number,lap_time,sector_1_time,sector_2_time,sector_3_time,position,track_status,is_pit_lap,compound,stint,tyre_life,fresh_tyre,speed_mean,speed_max,throttle_mean,brake_mean,rpm_mean,rpm_max,drs_activations,air_temp,track_temp,humidity,wind_speed,wind_dir,pressure
2020,Bahrain Grand Prix,Race,Race,GIO,Alfa Romeo Racing,56.0,134.889,36.121,61.67,37.098,16.0,4,False,SOFT,4.0,3.0,True,143.76301615798923,267.0,31.328545780969478,0.21723518850987433,8931.965888689407,12494.0,557,24.5,26.0,75.3,0.6,231.0,1016.4
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,1.0,119.538,,54.367,32.463,3.0,124,False,MEDIUM,1.0,4.0,False,155.31048387096774,293.0,51.08870967741935,0.2399193548387097,9222.024193548386,12883.0,496,20.5,28.1,53.7,1.3,10.0,1014.6
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,2.0,142.712,46.763,61.387,34.562,2.0,4,False,MEDIUM,1.0,5.0,False,136.52871621621622,271.0,37.494932432432435,0.2685810810810811,8643.518581081082,12534.0,592,20.5,28.1,54.3,1.2,6.0,1014.8
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,4.0,104.932,32.339,41.826,30.767,2.0,126,False,MEDIUM,1.0,7.0,False,183.41849148418493,295.0,62.98540145985402,0.23357664233576642,9794.751824817518,12915.0,411,20.5,27.9,54.7,0.9,13.0,1014.7
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,5.0,105.139,39.813,41.41,23.916,2.0,671,False,MEDIUM,1.0,8.0,False,184.3256880733945,292.0,61.674311926605505,0.2545871559633027,9868.385321100917,12367.0,178,20.5,27.9,54.7,0.6,35.0,1014.8
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,6.0,96.169,30.755,41.6,23.814,2.0,1,False,MEDIUM,1.0,9.0,False,202.18372703412072,299.0,67.37007874015748,0.2099737532808399,10072.569553805773,12542.0,0,20.5,28.0,54.0,1.2,11.0,1014.8
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,7.0,96.123,30.775,41.68,23.668,2.0,1,False,MEDIUM,1.0,10.0,False,202.10050251256283,299.0,67.96482412060301,0.1984924623115578,10019.454773869347,12398.0,0,20.6,27.9,53.9,0.9,15.0,1014.8
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,8.0,96.075,30.708,41.702,23.665,2.0,1,False,MEDIUM,1.0,11.0,False,202.24812030075188,299.0,69.06766917293233,0.20300751879699247,10067.634085213032,12501.0,0,20.5,27.8,54.7,0.9,10.0,1014.8
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,9.0,96.148,30.802,41.648,23.698,2.0,1,False,MEDIUM,1.0,12.0,False,202.1375,298.0,68.5975,0.2025,10098.98,12812.0,0,20.6,27.8,55.4,0.9,18.0,1014.8
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,10.0,96.082,30.699,41.663,23.72,2.0,1,False,MEDIUM,1.0,13.0,False,202.13032581453635,300.0,69.47869674185463,0.20300751879699247,10238.233082706767,12366.0,0,20.5,27.6,55.5,0.6,6.0,1014.8
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,11.0,96.143,30.677,41.585,23.881,2.0,1,False,MEDIUM,1.0,14.0,False,201.8575,300.0,69.4575,0.205,10191.1675,12543.0,0,20.5,27.7,55.1,0.7,14.0,1014.8
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,12.0,96.507,30.763,41.935,23.809,2.0,1,False,MEDIUM,1.0,15.0,False,200.72,300.0,70.06,0.2,10158.0475,13167.0,0,20.5,27.7,54.8,1.0,6.0,1014.8
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,13.0,98.924,30.77,41.776,26.378,2.0,1,True,MEDIUM,1.0,16.0,False,196.1140776699029,301.0,67.45388349514563,0.21359223300970873,9972.686893203883,12293.0,0,20.5,27.6,54.5,1.1,0.0,1014.9
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,14.0,115.006,51.319,40.418,23.269,4.0,1,True,HARD,2.0,1.0,True,169.09185803757828,289.0,67.09603340292276,0.20668058455114824,9643.15866388309,12644.0,0,20.6,27.6,54.1,1.1,4.0,1014.9
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,15.0,94.057,29.944,40.709,23.404,3.0,1,False,HARD,2.0,2.0,True,206.63427109974424,306.0,70.1150895140665,0.2020460358056266,10187.511508951407,12495.0,38,20.5,27.7,55.2,0.9,20.0,1014.9
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,16.0,95.104,30.504,41.102,23.498,3.0,1,False,HARD,2.0,3.0,True,204.31645569620252,295.0,68.97721518987342,0.1949367088607595,10094.99240506329,12446.0,0,20.5,27.6,55.3,0.9,1.0,1014.9
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,17.0,95.099,30.389,41.101,23.609,2.0,1,False,HARD,2.0,4.0,True,204.43686868686868,296.0,68.46969696969697,0.19444444444444445,10041.628787878788,12456.0,0,20.5,27.7,54.7,0.6,359.0,1014.9
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,18.0,95.266,30.555,41.271,23.44,1.0,1,False,HARD,2.0,5.0,True,203.96969696969697,295.0,68.39646464646465,0.19444444444444445,10032.330808080807,12256.0,0,20.5,27.6,53.8,0.9,16.0,1015.0
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,19.0,95.346,30.557,41.238,23.551,1.0,1,False,HARD,2.0,6.0,True,203.67929292929293,296.0,68.39646464646465,0.20202020202020202,10131.318181818182,12317.0,0,20.4,27.0,54.3,0.8,1.0,1014.9
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,20.0,95.324,30.75,41.051,23.523,1.0,1,False,HARD,2.0,7.0,True,203.3939393939394,296.0,69.04545454545455,0.19444444444444445,10139.843434343435,12392.0,0,20.4,27.1,53.7,0.6,356.0,1014.9
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,21.0,95.837,30.908,41.469,23.46,1.0,1,False,HARD,2.0,8.0,True,202.85929648241205,294.0,69.33668341708542,0.1984924623115578,10050.899497487437,12287.0,0,20.5,27.3,52.8,0.8,4.0,1015.0
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,22.0,95.539,30.716,41.255,23.568,1.0,1,False,HARD,2.0,9.0,True,203.45843828715365,295.0,69.7984886649874,0.19395465994962216,10141.690176322418,12664.0,0,20.5,27.2,53.1,0.9,9.0,1014.9
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,23.0,95.219,30.573,41.001,23.645,1.0,1,False,HARD,2.0,10.0,True,204.03291139240505,296.0,69.58481012658228,0.189873417721519,10200.432911392405,12616.0,0,20.5,27.2,53.5,1.0,359.0,1015.0
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,24.0,95.087,30.501,41.09,23.496,1.0,1,False,HARD,2.0,11.0,True,204.56313131313132,299.0,69.2550505050505,0.18686868686868688,10171.55303030303,12486.0,0,20.5,27.2,53.6,0.7,17.0,1014.9
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,25.0,95.359,30.716,40.983,23.66,1.0,1,False,HARD,2.0,12.0,True,203.81012658227849,298.0,68.86075949367088,0.1949367088607595,10102.222784810127,12313.0,0,20.5,27.1,54.4,0.8,12.0,1015.0
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,26.0,95.622,30.682,41.157,23.783,1.0,1,False,HARD,2.0,13.0,True,203.21464646464648,297.0,69.61868686868686,0.18686868686868688,10047.416666666666,12569.0,0,20.5,27.0,55.8,0.6,11.0,1015.0
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,27.0,95.94,30.766,41.422,23.752,1.0,1,False,HARD,2.0,14.0,True,202.65491183879092,297.0,69.6750629722922,0.19395465994962216,10046.947103274559,12248.0,0,20.5,27.0,56.0,0.7,18.0,1015.0
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,28.0,97.835,30.543,41.164,26.128,2.0,1,True,HARD,2.0,15.0,True,198.71428571428572,299.0,67.80049261083744,0.20689655172413793,10026.288177339902,12543.0,0,20.5,27.0,56.0,0.9,6.0,1015.0
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,29.0,115.194,50.613,41.312,23.269,3.0,1,True,HARD,3.0,1.0,True,168.79707112970712,292.0,65.10878661087867,0.20502092050209206,9661.355648535566,12292.0,0,20.5,27.0,55.6,0.8,16.0,1015.1
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,30.0,94.365,30.213,40.895,23.257,3.0,1,False,HARD,3.0,2.0,True,206.15051020408163,298.0,68.49744897959184,0.1989795918367347,9873.454081632653,12238.0,0,20.5,26.9,55.5,0.6,12.0,1015.0
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,31.0,95.305,30.947,41.186,23.172,2.0,1,False,HARD,3.0,3.0,True,203.85786802030458,295.0,67.9746192893401,0.20050761421319796,9848.977157360407,12518.0,0,20.5,27.1,55.3,0.7,350.0,1015.1
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,32.0,94.729,30.24,41.061,23.428,2.0,1,False,HARD,3.0,4.0,True,205.18320610687022,298.0,68.1501272264631,0.19083969465648856,9916.806615776082,12225.0,0,20.5,26.9,55.1,0.7,353.0,1015.1
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,33.0,95.041,30.362,41.264,23.415,2.0,1,False,HARD,3.0,5.0,True,204.63797468354431,298.0,67.8632911392405,0.189873417721519,9914.501265822784,12260.0,0,20.5,26.8,54.8,0.8,194.0,1015.1
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,34.0,94.665,30.259,41.084,23.322,2.0,1,False,HARD,3.0,6.0,True,205.1862244897959,298.0,68.63775510204081,0.19642857142857142,9972.630102040815,12192.0,0,20.5,27.0,54.0,0.9,351.0,1015.1
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,35.0,94.745,30.578,40.845,23.322,2.0,1,False,HARD,3.0,7.0,True,204.74554707379136,297.0,68.82697201017811,0.18829516539440203,9954.676844783715,12283.0,0,20.5,26.7,54.6,0.8,16.0,1015.1
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,36.0,94.754,30.504,40.864,23.386,2.0,1,False,HARD,3.0,8.0,True,204.9543147208122,296.0,69.25888324873097,0.19796954314720813,10000.05076142132,12366.0,0,20.5,26.7,54.7,0.8,10.0,1015.1
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,37.0,94.74,30.339,41.183,23.218,2.0,1,False,HARD,3.0,9.0,True,204.91116751269035,298.0,69.24365482233503,0.19289340101522842,9953.020304568528,12372.0,0,20.5,26.5,55.4,0.9,5.0,1015.1
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,38.0,94.72,30.347,40.986,23.387,2.0,1,False,HARD,3.0,10.0,True,204.93638676844785,298.0,69.14503816793894,0.2010178117048346,10016.972010178117,12333.0,0,20.5,26.5,55.2,0.9,17.0,1015.1
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,39.0,94.816,30.468,41.03,23.318,2.0,1,False,HARD,3.0,11.0,True,205.08375634517768,299.0,69.21319796954315,0.20812182741116753,9868.57614213198,12259.0,0,20.5,26.6,55.3,0.6,8.0,1014.9
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,40.0,94.89,30.62,40.931,23.339,1.0,1,False,HARD,3.0,12.0,True,204.54314720812184,299.0,70.1751269035533,0.19289340101522842,10039.827411167513,12266.0,0,20.5,26.6,55.1,1.2,10.0,1015.1
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,41.0,94.334,30.276,40.771,23.287,1.0,1,False,HARD,3.0,13.0,True,206.03571428571428,301.0,69.38265306122449,0.19387755102040816,10138.288265306122,12434.0,0,20.5,26.3,55.2,1.0,351.0,1015.0
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,42.0,94.199,30.387,40.615,23.197,1.0,1,False,HARD,3.0,14.0,True,206.22506393861892,300.0,70.54219948849105,0.1918158567774936,10175.381074168798,12255.0,0,20.4,26.3,55.1,0.8,10.0,1015.1
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,43.0,94.163,30.222,40.647,23.294,1.0,1,False,HARD,3.0,15.0,True,205.95641025641027,302.0,70.45384615384616,0.19230769230769232,10070.933333333332,12517.0,26,20.5,26.5,54.5,0.9,15.0,1015.0
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,44.0,94.015,29.976,40.631,23.408,1.0,12,False,HARD,3.0,16.0,True,206.63846153846154,322.0,70.01025641025642,0.18974358974358974,10171.228205128205,12477.0,28,20.5,26.2,54.2,0.8,5.0,1015.0
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,45.0,94.583,30.534,40.615,23.434,1.0,21,False,HARD,3.0,17.0,True,205.61577608142494,298.0,70.08651399491094,0.19083969465648856,10230.129770992366,12621.0,0,20.5,26.2,54.2,0.8,359.0,1015.1
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,46.0,94.492,30.238,40.85,23.404,1.0,1,False,HARD,3.0,18.0,True,205.08928571428572,304.0,69.69132653061224,0.1989795918367347,10051.885204081633,12401.0,0,20.5,26.5,53.9,0.8,352.0,1014.9
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,47.0,94.591,30.448,40.884,23.259,1.0,1,False,HARD,3.0,19.0,True,205.0356234096692,303.0,70.08142493638677,0.19338422391857507,10152.129770992366,12349.0,0,20.5,26.4,53.8,0.5,356.0,1015.1
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,48.0,94.167,30.336,40.567,23.264,1.0,1,False,HARD,3.0,20.0,True,206.14833759590792,300.0,70.98721227621483,0.1867007672634271,10116.43989769821,12463.0,0,20.5,26.3,53.8,0.8,358.0,1015.1
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,49.0,94.136,30.273,40.641,23.222,1.0,1,False,HARD,3.0,21.0,True,206.34615384615384,301.0,70.98461538461538,0.18205128205128204,10227.569230769232,12497.0,0,20.5,26.3,54.1,1.0,7.0,1015.0
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,50.0,94.354,30.265,40.749,23.34,1.0,1,False,HARD,3.0,22.0,True,206.0897435897436,301.0,70.74102564102564,0.19230769230769232,10147.45641025641,12413.0,0,20.5,26.4,54.3,0.8,17.0,1015.1
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,51.0,94.579,30.36,41.01,23.209,1.0,1,False,HARD,3.0,23.0,True,205.3299232736573,303.0,70.51918158567774,0.1867007672634271,10177.286445012787,12540.0,0,20.5,26.3,54.4,1.1,8.0,1015.1
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,52.0,94.939,30.625,40.96,23.354,1.0,1,False,HARD,3.0,24.0,True,204.28498727735368,303.0,70.62849872773536,0.19338422391857507,10099.521628498727,12250.0,0,20.5,26.3,54.7,0.9,5.0,1015.1
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,53.0,96.155,30.81,41.885,23.46,1.0,1,False,HARD,3.0,25.0,True,202.21052631578948,305.0,68.6140350877193,0.20551378446115287,9988.471177944863,12593.0,32,20.5,26.1,55.1,0.7,7.0,1015.1
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,54.0,94.814,30.734,40.788,23.292,1.0,1,False,HARD,3.0,26.0,True,204.58269720101782,300.0,70.74809160305344,0.19083969465648856,10065.320610687022,12514.0,0,20.5,26.3,54.9,0.6,17.0,1015.1
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,55.0,94.706,30.605,40.96,23.141,1.0,1,False,HARD,3.0,27.0,True,205.05867346938774,300.0,70.97448979591837,0.18112244897959184,10152.543367346938,12429.0,0,20.5,26.1,54.9,0.8,14.0,1015.1
2021,Bahrain Grand Prix,Race,Race,HAM,Mercedes,56.0,94.918,30.431,40.946,23.541,1.0,1,False,HARD,3.0,28.0,True,204.41878172588832,300.0,70.51269035532995,0.17766497461928935,10165.73350253807,12692.0,0,20.5,26.0,54.2,0.6,1.0,1015.2
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,1.0,118.245,,53.703,32.579,2.0,124,False,MEDIUM,1.0,4.0,False,157.0264765784114,285.0,47.59266802443992,0.1894093686354379,9625.030549898167,12111.0,491,20.5,28.1,53.7,1.3,10.0,1014.6
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,2.0,142.406,45.874,61.922,34.61,1.0,4,False,MEDIUM,1.0,5.0,False,136.5871404399323,256.0,38.008460236886634,0.23688663282571912,9475.967851099831,11696.0,591,20.5,28.1,54.3,1.2,6.0,1014.8
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,4.0,104.343,32.129,41.273,30.941,1.0,126,False,MEDIUM,1.0,7.0,False,185.39364303178485,286.0,61.78728606356968,0.1980440097799511,10161.308068459657,12185.0,409,20.5,27.9,54.7,0.9,13.0,1014.7
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,5.0,104.629,39.328,41.46,23.841,1.0,671,False,MEDIUM,1.0,8.0,False,185.87557603686636,283.0,59.4815668202765,0.20276497695852536,10260.65668202765,12138.0,182,20.5,27.9,54.7,0.6,35.0,1014.8
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,6.0,95.982,30.819,41.205,23.958,1.0,1,False,MEDIUM,1.0,9.0,False,201.377308707124,291.0,66.57519788918206,0.18733509234828497,10267.044854881267,12267.0,0,20.5,28.0,54.0,1.2,11.0,1014.8
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,7.0,95.902,30.846,41.378,23.678,1.0,1,False,MEDIUM,1.0,10.0,False,202.37531486146096,290.0,67.70277078085643,0.1712846347607053,10270.78337531486,12050.0,0,20.6,27.9,53.9,0.9,15.0,1014.8
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,8.0,96.032,31.016,41.266,23.75,1.0,1,False,MEDIUM,1.0,11.0,False,202.39598997493735,290.0,67.62155388471177,0.17794486215538846,10285.674185463658,12104.0,0,20.5,27.8,54.7,0.9,10.0,1014.8
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,9.0,96.012,30.988,41.271,23.753,1.0,1,False,MEDIUM,1.0,12.0,False,202.3233082706767,290.0,67.45363408521304,0.18796992481203006,10295.974937343359,12320.0,0,20.6,27.8,55.4,0.9,18.0,1014.8
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,10.0,96.175,30.984,41.378,23.813,1.0,1,False,MEDIUM,1.0,13.0,False,202.0225,291.0,66.9575,0.1775,10222.6725,12201.0,0,20.5,27.6,55.5,0.6,6.0,1014.8
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,11.0,96.179,30.868,41.427,23.884,1.0,1,False,MEDIUM,1.0,14.0,False,201.99,291.0,66.3475,0.1775,10271.43,12319.0,0,20.5,27.7,55.1,0.7,14.0,1014.8
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,12.0,96.592,31.286,41.516,23.79,1.0,1,False,MEDIUM,1.0,15.0,False,201.08977556109727,290.0,67.19451371571073,0.17955112219451372,10238.683291770574,12123.0,0,20.5,27.7,54.8,1.0,6.0,1014.8
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,13.0,96.291,31.024,41.468,23.799,1.0,1,False,MEDIUM,1.0,16.0,False,201.7506234413965,293.0,66.24937655860349,0.19201995012468828,10219.334164588528,12122.0,0,20.5,27.6,54.5,1.1,0.0,1014.9
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,14.0,96.88,31.07,41.804,24.006,1.0,1,False,MEDIUM,1.0,17.0,False,200.56575682382135,291.0,65.73945409429281,0.17369727047146402,10238.70223325062,12270.0,0,20.6,27.6,54.1,1.1,4.0,1014.9
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,15.0,96.924,31.225,41.652,24.047,1.0,1,False,MEDIUM,1.0,18.0,False,200.58312655086849,291.0,65.51612903225806,0.18114143920595532,10201.734491315137,12018.0,0,20.6,27.7,54.8,1.2,0.0,1014.8
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,16.0,97.033,31.144,41.813,24.076,1.0,1,False,MEDIUM,1.0,19.0,False,200.37376237623764,291.0,65.98514851485149,0.18316831683168316,10168.148514851486,12067.0,0,20.5,27.6,55.3,0.9,1.0,1014.9
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,17.0,99.153,31.143,41.614,26.396,1.0,1,True,MEDIUM,1.0,20.0,False,195.58252427184465,293.0,63.13592233009709,0.19902912621359223,10161.388349514564,12215.0,0,20.5,27.5,54.8,1.0,346.0,1014.9
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,18.0,115.532,51.372,40.699,23.461,2.0,1,True,MEDIUM,2.0,1.0,True,168.20833333333334,283.0,61.21458333333333,0.19583333333333333,9621.035416666668,12371.0,0,20.5,27.6,53.8,0.9,16.0,1015.0
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,19.0,94.421,30.425,40.566,23.43,2.0,1,False,MEDIUM,2.0,2.0,True,205.70663265306123,294.0,67.13010204081633,0.1760204081632653,10273.242346938776,12101.0,0,20.4,27.0,54.3,0.8,1.0,1014.9
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,20.0,94.87,30.565,40.842,23.463,2.0,1,False,MEDIUM,2.0,3.0,True,204.73857868020303,295.0,66.10406091370558,0.1751269035532995,10186.022842639593,12131.0,0,20.5,27.1,53.4,0.7,356.0,1014.9
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,21.0,94.829,30.615,40.781,23.433,2.0,1,False,MEDIUM,2.0,4.0,True,204.81772151898736,294.0,66.45569620253164,0.18227848101265823,10237.736708860759,12083.0,0,20.5,27.3,52.8,0.8,4.0,1015.0
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,22.0,95.159,30.617,40.954,23.588,2.0,1,False,MEDIUM,2.0,5.0,True,204.06598984771574,295.0,66.46954314720813,0.18527918781725888,10125.560913705584,12278.0,0,20.5,27.2,53.1,0.9,9.0,1014.9
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,23.0,95.122,30.634,40.895,23.593,2.0,1,False,MEDIUM,2.0,6.0,True,204.00757575757575,297.0,66.06818181818181,0.18181818181818182,10185.363636363636,12183.0,0,20.5,27.2,53.5,1.0,359.0,1015.0
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,24.0,95.207,30.672,41.076,23.459,2.0,1,False,MEDIUM,2.0,7.0,True,203.6010101010101,296.0,67.48737373737374,0.18686868686868688,10205.467171717171,12107.0,0,20.5,27.2,53.6,0.7,17.0,1014.9
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,25.0,95.044,30.592,40.973,23.479,2.0,1,False,MEDIUM,2.0,8.0,True,204.11195928753182,297.0,66.6030534351145,0.1806615776081425,10191.269720101782,12191.0,0,20.5,27.1,54.4,0.8,12.0,1015.0
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,26.0,94.958,30.56,40.855,23.543,2.0,1,False,MEDIUM,2.0,9.0,True,204.502538071066,297.0,66.38832487309645,0.18274111675126903,10181.17005076142,11974.0,0,20.5,27.0,55.8,0.6,11.0,1015.0
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,27.0,95.118,30.543,40.968,23.607,2.0,1,False,MEDIUM,2.0,10.0,True,203.89847715736042,297.0,66.92639593908629,0.19289340101522842,10201.69543147208,12162.0,0,20.5,27.0,56.0,0.7,18.0,1015.0
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,28.0,95.126,30.461,41.043,23.622,1.0,1,False,MEDIUM,2.0,11.0,True,204.2766497461929,301.0,66.4238578680203,0.20050761421319796,10182.677664974619,12031.0,0,20.5,27.0,56.0,0.9,6.0,1015.0
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,29.0,95.282,30.687,41.07,23.525,1.0,1,False,MEDIUM,2.0,12.0,True,203.92911392405063,297.0,66.58227848101266,0.18734177215189873,10208.151898734177,12184.0,0,20.5,27.0,55.6,0.8,16.0,1015.1
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,30.0,95.476,30.651,41.056,23.769,1.0,1,False,MEDIUM,2.0,13.0,True,203.50251256281408,299.0,65.84673366834171,0.20100502512562815,10219.03015075377,12245.0,26,20.5,26.9,55.7,0.5,6.0,1015.0
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,31.0,95.054,30.297,41.194,23.563,1.0,1,False,MEDIUM,2.0,14.0,True,204.45801526717557,314.0,66.15521628498728,0.183206106870229,10191.569974554708,11928.0,28,20.5,27.1,55.3,0.7,350.0,1015.1
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,32.0,95.378,30.655,41.205,23.518,1.0,1,False,MEDIUM,2.0,15.0,True,203.8248730964467,296.0,65.70812182741116,0.18274111675126903,10213.5,12071.0,0,20.5,26.9,55.1,0.7,353.0,1015.1
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,33.0,95.286,30.587,41.096,23.603,1.0,1,False,MEDIUM,2.0,16.0,True,204.11083123425692,298.0,66.51889168765743,0.1889168765743073,10215.146095717884,11935.0,0,20.5,26.8,54.8,0.8,194.0,1015.1
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,34.0,95.638,30.731,41.169,23.738,1.0,1,False,MEDIUM,2.0,17.0,True,203.0328282828283,298.0,65.67676767676768,0.18434343434343434,10169.083333333334,12171.0,0,20.5,27.0,54.0,0.9,351.0,1015.1
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,35.0,95.593,30.708,41.179,23.706,1.0,1,False,MEDIUM,2.0,18.0,True,202.83375314861462,301.0,65.57682619647355,0.18639798488664988,10177.954659949623,12209.0,0,20.5,26.8,54.3,1.0,9.0,1015.1
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,36.0,95.721,30.744,41.356,23.621,1.0,1,False,MEDIUM,2.0,19.0,True,202.6801007556675,302.0,65.77833753148614,0.1964735516372796,10204.586901763225,12091.0,0,20.5,26.7,54.7,0.8,10.0,1015.1
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,37.0,95.62,30.69,41.332,23.598,1.0,1,False,MEDIUM,2.0,20.0,True,203.1356783919598,297.0,66.73115577889448,0.19597989949748743,10229.587939698493,12119.0,0,20.5,26.5,55.4,0.9,5.0,1015.1
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,38.0,95.921,30.808,41.329,23.784,1.0,1,False,MEDIUM,2.0,21.0,True,202.44110275689223,297.0,66.65664160401002,0.19047619047619047,10201.453634085214,12292.0,0,20.5,26.5,55.2,0.9,17.0,1015.1
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,39.0,97.828,30.811,41.084,25.933,1.0,1,True,MEDIUM,2.0,22.0,True,198.87160493827162,295.0,64.88888888888889,0.2,10147.738271604938,11966.0,0,20.5,26.6,55.3,0.6,8.0,1014.9
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,40.0,113.437,50.12,40.205,23.112,2.0,1,True,HARD,3.0,1.0,True,171.09766454352442,287.0,62.07218683651805,0.19957537154989385,9638.951167728237,12081.0,0,20.5,26.6,54.8,1.0,7.0,1015.0
2021,Bahrain Grand Prix,Race,Race,VER,Red Bull Racing,41.0,93.228,30.009,40.188,23.031,2.0,1,False,HARD,3.0,2.0,True,208.43556701030928,298.0,67.95360824742268,0.17783505154639176,10254.438144329897,11981.0,0,20.5,26.3,55.2,1.0,351.0,1015.0
